Art,Name,Original Set,Release,All Sets By Art,Colors,Have,Quantity,Variant Owned,Notes,Price (R$)
7ebf4ebd-187d-4075-a02e-0a50a19d82ec,"Niv-Mizzet, Dracogenius",RTR,2012-10-05,"C17, MM3, RTR",RU,False,0,None,,0.0
34d6715a-f3c3-44b8-b295-b027a46cffd4,"Niv-Mizzet, Guildpact",MKM,2024-02-09,"MKM, PMKM",BGRUW,False,0,None,,0.0
bd252990-9b2d-4834-8e38-9fdeee662e43,"Niv-Mizzet, Guildpact",MKM,2024-02-09,MKM,BGRUW,False,0,None,,0.0
3550da68-dc00-4ac3-a9c5-2ff8006e6435,"Niv-Mizzet, Guildpact",MKM,2024-02-09,MKM,BGRUW,False,0,None,,0.0
e0137c61-511d-4a18-91d4-cac4437f8692,"Niv-Mizzet, Parun",GRN,2018-10-05,"CLB, GRN, OTC, PGRN, PLST, RVR",RU,False,0,None,,0.0
99309d28-73f2-4c5b-89e3-e473e29e0bd0,"Niv-Mizzet, Parun",SLD,2025-02-21,SLD,RU,False,0,None,,0.0
982537b3-f739-49b5-b92a-74110a5154fe,"Niv-Mizzet, Parun",RVR,2024-01-12,RVR,RU,False,0,None,,0.0
0ea54a23-5660-4c2f-85f6-54fca99a5d29,Niv-Mizzet Reborn,WAR,2019-05-03,"MUL, PLST, PWAR, RVR, WAR",BGRUW,False,0,None,,0.0
311fdcef-cb11-4d0f-9e24-1195d11d5faf,Niv-Mizzet Reborn,MUL,2023-04-21,MUL,BGRUW,False,0,None,,0.0
5606e087-cb0d-45bb-8b2f-3be5a9ff6b70,"Niv-Mizzet, Supreme",MAT,2023-05-12,MAT,BGRUW,False,0,None,,0.0
62275bc2-9fe6-4b1b-8c20-18c58a0e7a6e,"Niv-Mizzet, Supreme",MAT,2023-05-12,MAT,BGRUW,False,0,None,,0.0
4fe18888-ae07-4e02-a99b-bdc95194494c,"Niv-Mizzet, the Firemind",GPT,2006-02-03,"A25, C17, C20, DRB, GPT, MM2, PCMP, RVR",RU,False,0,None,,0.0
2d8dec04-492d-459e-9b86-e6c76e29da26,"Niv-Mizzet, the Firemind",DDJ,2012-09-07,DDJ,RU,False,0,None,,0.0
7232a314-7dc6-40ee-80d9-18a44b9184f1,"Niv-Mizzet, the Firemind",GK1,2018-11-02,"GK1, P30A",RU,False,0,None,,0.0
97a73bb1-d3c0-4172-9eb1-de6007718575,"Niv-Mizzet, Visionary",FDN,2024-11-15,"FDN, PFDN",RU,False,0,None,,0.0
75081d35-ed8c-4aa5-ac73-4694f687277a,"Niv-Mizzet, Visionary",FDN,2024-11-15,FDN,RU,False,0,None,,0.0
ab7d788d-0d8b-4851-8b2c-6da98b3d00e4,North Wind Avatar,TMT,2026-03-06,TMT,RU,False,0,None,,0.0
807795ee-3343-4dbd-9a7f-7ea47c5d7066,North Wind Avatar,TMT,2026-03-06,TMT,RU,False,0,None,,0.0
38f3e14c-7de2-4b2d-bb93-1f44d7f64baf,Nova Hellkite,EOE,2025-08-01,"EOE, PEOE",R,False,0,None,,0.0
cc0d7107-57e0-4706-9078-9856d70af438,Nova Hellkite,EOE,2025-08-01,EOE,R,False,0,None,,0.0
ae129aab-7483-4332-aafe-7ebbd03693f9,Noxious Dragon,FRF,2015-01-23,"BBD, CMR, FRF, IMA, PLST",B,False,0,None,,0.0
7f5a3f9d-ab06-4847-b0da-b0a4f2f109cb,"Numot, the Devastator",PLC,2007-02-02,"CMD, OCMD, PLC",RUW,False,0,None,,0.0
deca6a70-4c1d-4d04-9e0d-c211c6ccb79c,Obsidian Charmaw,PMH2,2021-05-06,"MH2, PMH2",R,False,0,None,,0.0
ef926679-df34-4d32-b7c0-a210ab5f12b9,Obsidian Charmaw,MH2,2021-06-18,MH2,R,False,0,None,,0.0
de08b363-7be4-450d-ab04-09100a1db665,Oceanus Dragon,CLB,2022-06-10,CLB,U,False,0,None,,0.0
d2035498-73b3-4fd7-b323-e4279c8815fd,Oculus Whelp,MOM,2023-04-21,MOM,U,False,0,None,,0.0
bae3bb32-c7ac-4a32-b7e0-e65cbc325b60,"Ojutai, Soul of Winter",FRF,2015-01-23,"C17, FRF, PFRF",UW,False,0,None,,0.0
ce68a213-e38b-4ee9-bbf3-14c7bae8b7e6,"O-Kagachi, Vengeful Kami",C17,2017-08-25,"C17, DMC, MB2",BGRUW,False,0,None,,0.0
6c82d38a-7233-44e2-bb97-569d7d2b7247,Old Gnawbone,AFR,2021-07-23,"AFR, PAFR, PLST",G,False,0,None,,0.0
9894bbfe-4267-47a4-8dc7-21bfa92b4d69,Old Gnawbone,SLD,2022-06-14,SLD,G,False,0,None,,0.0
3d109086-cf19-41b8-b2fb-dc07da9490b3,Old Gnawbone,AFR,2021-07-23,AFR,G,False,0,None,,0.0
3aa4a647-117c-4abf-b1e8-39e17354ba27,Opportunistic Dragon,ELD,2019-10-04,"AFC, ELD, PELD, TDC",R,False,0,None,,0.0
45612f74-0d4b-4e4d-b4fd-95cf125ef62b,Ore-Scale Guardian,MH1,2019-06-14,MH1,R,False,0,None,,0.0
d3590a7a-bbf2-4639-a773-8438491a3bdb,"Oros, the Avenger",PLC,2007-02-02,"CMA, CMD, OCMD, PLC",BRW,False,0,None,,0.0
f6c27109-252e-49e4-871c-e902521cc294,"Oros, the Avenger",PPLC,2007-01-20,PPLC,BRW,False,0,None,,0.0
5fdaf3fa-1c2b-4720-b2bd-b5b55ca0cdd1,Palladia-Mors,LEG,1994-06-01,"BCHR, CHR, LEG",GRW,False,0,None,,0.0
2ac211e3-a27d-40f7-9095-78de333d023c,Palladia-Mors,SLD,2022-11-02,SLD,GRW,False,0,None,,0.0
ec0afd26-62d4-4ebb-a34e-b4ed68cc80b7,"Palladia-Mors, the Ruiner",M19,2018-07-13,"M19, PM19",GRW,False,0,None,,0.0
6aa3c025-0443-41d3-aaa4-97fe9e7040f1,Parapet Thrasher,TDC,2025-04-11,TDC,R,False,0,None,,0.0
77ffe6da-7fb1-4f14-bef4-67e70e184bc7,Pardic Dragon,TSP,2006-10-06,"MMA, TSP",R,False,0,None,,0.0
921fee88-cbde-4772-96d3-2cb354affa53,Patron of the Arts,CLB,2022-06-10,CLB,R,False,0,None,,0.0
5bf70cd5-8392-448f-9309-db20e29bc8f5,Pearl Dragon,MIR,1996-10-08,"6ED, MIR",W,False,0,None,,0.0
914cb58c-6741-4791-881b-a7160224cff4,Phantasmal Dragon,PMEI,2011-06-27,"DDM, M12, PLST, PMEI",U,False,0,None,,0.0
4cbe85d3-4b24-4fb3-9f3f-4028ff07d01b,Phyrexian Dragon Engine,BRO,2022-11-18,"BRO, PBRO",C,False,0,None,,0.0
269240cd-5ecf-4808-bd6c-ad85d780b671,"Piru, the Volatile",PMH2,2021-05-06,"MH2, PMH2",BRW,False,0,None,,0.0
bb26d844-6538-47fc-ab0c-7488b9a86d05,Plundering Predator,J22,2022-12-02,J22,R,False,0,None,,0.0
21796388-91fc-47bc-991d-4f689b74ac69,Predator Dragon,ALA,2008-10-03,ALA,R,False,0,None,,0.0
463055b4-a0d5-4265-9e16-463e710a0d70,Preyseizer Dragon,PC2,2012-06-01,"PC2, PCA, PLST",R,False,0,None,,0.0
590e70ef-3a5f-4143-8850-4157860ff6d7,"Prismari, the Inspiration",SOS,2026-04-24,SOS,RU,False,0,None,,0.0
06ff1659-3ef3-4864-abd7-545bcb0617b9,"Prismari, the Inspiration",SOS,2026-04-24,SOS,RU,False,0,None,,0.0
a4b2e518-93d2-454b-ba0b-7c320ecd7c8c,Pristine Skywise,DTK,2015-03-27,"C19, DTK, PDTK",UW,False,0,None,,0.0
bc6f4af2-026a-4b4d-84a7-d9ab82b4d795,Pristine Skywise,PDTK,2015-03-27,PDTK,UW,False,0,None,,0.0
b96b45bc-5bc9-4578-8789-4833d820a6b7,"Prossh, Skyraider of Kher",C13,2013-11-01,"A25, C13, CMR, OC13, PLST",BGR,False,0,None,,0.0
39177c88-0e98-4338-aa18-86e5a8048ba2,"Prossh, Skyraider of Kher",SLD,2024-06-24,SLD,BGR,False,0,None,,0.0
62f63efd-ec8c-4920-a921-c73b16c2e656,Protector of the Wastes,TDC,2025-04-11,TDC,W,False,0,None,,0.0
1e9fdb4c-4347-4f67-9e35-7a076902863d,Pseudodragon Familiar,CLB,2022-06-10,CLB,U,False,0,None,,0.0
becaaad5-81a9-4b08-912e-ed6bf17edca3,Purging Stormbrood // Absorb Essence,TDM,2025-04-11,TDM,B,False,0,None,,0.0
b42ca47b-aea8-4f31-b8f4-6866ca1cd2b2,Purging Stormbrood // Absorb Essence,TDM,2025-04-11,TDM,B,False,0,None,,0.0
9e9edaa3-1279-473f-bdb8-4f055a881da8,Purifying Dragon,MID,2021-09-24,"MID, PLST",R,False,0,None,,0.0
4d6e0aa1-afa2-4b04-9067-cee53a008281,Purifying Dragon,DBL,2022-01-28,DBL,R,False,0,None,,0.0
6dd5a9a5-d258-46b7-975e-66e7300e1e98,"Quandrix, the Proof",SOS,2026-04-24,SOS,GU,False,0,None,,0.0
29279f4c-fc91-414d-a87b-acbc7bbacbc0,"Quandrix, the Proof",SOS,2026-04-24,SOS,GU,False,0,None,,0.0
cf468439-c4de-4f74-9b1b-598651b6f47a,Quicksilver Dragon,ONS,2002-10-07,"DD2, JVC, ONS, PLST",U,False,0,None,,0.0
bdccc400-4506-4405-8d01-cf76a2cedc1d,Ragefire Hellkite,DMU,2022-09-09,DMU,R,False,0,None,,0.0
4a526291-9f4c-4448-85c3-8849dd51b5d8,Rakdos Pit Dragon,DIS,2006-05-05,"DD2, DIS, GK2, JVC, RVR",R,False,0,None,,0.0
df99d455-b0da-43f0-9534-7450e80b1541,"Ramos, Dragon Engine",C17,2017-08-25,"BRR, C17, CMR, FDN",C,False,0,None,,0.0
5c49418c-9347-4f87-8011-23169e78bbe0,"Ramos, Dragon Engine",BRR,2022-11-18,BRR,C,False,0,None,,0.0
a30c6954-6358-4b57-8afd-8bc5a73fe3ba,Ran and Shaw,TLA,2025-11-21,"PTLA, TLA",R,False,0,None,,0.0
8ce9361c-9c4f-405d-a2d2-ae7196311a53,Ran and Shaw,TLA,2025-11-21,TLA,R,False,0,None,,0.0
ef1d1be7-fb29-4158-ae65-c7c8810dadf7,Rapacious Dragon,M20,2019-07-12,"2XM, CMM, FDN, GN3, J25, JMP, M20, PLST, SCD, TDC",R,False,0,None,,0.0
884a1193-286a-4dfd-8f46-e1c5906708ff,Rapacious Dragon,J22,2022-12-02,J22,R,False,0,None,,0.0
95b5eee5-a3bc-421f-816b-075902577910,Rathi Dragon,TMP,1997-10-14,"9ED, TMP",R,False,0,None,,0.0
1cc3f242-070c-42a5-9132-daddd1213578,Realm-Scorcher Hellkite,WOE,2023-09-08,"PWOE, WOE",R,False,0,None,,0.0
cda2f18d-201b-4e44-a264-b6c16443753f,Realm-Scorcher Hellkite,PWCS,2024-04-19,PWCS,R,False,0,None,,0.0
65e3a4a0-787b-446e-b8a0-9bbf3f56ee71,Reckless Barbarian,CLB,2022-06-10,"CLB, PLST",R,False,0,None,,0.0
9c8f81c4-516b-4aaf-aa00-cdaefa52199f,Red Dragon,AFR,2021-07-23,AFR,R,False,0,None,,0.0
c768f55a-11e3-46fb-8d99-3fcd9cf275ca,Red Dragon,AFR,2021-07-23,AFR,R,False,0,None,,0.0
00acf49f-53c8-4e18-8108-e43543257325,Reliquary Dragon,TTDM,2025-04-11,TTDM,BGRUW,False,0,None,,0.0
c0272132-a9fe-4add-ac58-d41c8a156f39,"Renari, Merchant of Marvels",CLB,2022-06-10,CLB,U,False,0,None,,0.0
b9c0e370-b9b0-4867-be68-b8a0e946d3cd,"Renari, Merchant of Marvels",CLB,2022-06-10,CLB,U,False,0,None,,0.0
55225fe9-6b60-40c1-ba67-15bfe59d0a70,Riling Dawnbreaker // Signaling Roar,TDM,2025-04-11,TDM,W,False,0,None,,0.0
192e5b81-9706-4e9b-88dc-3eed541872ca,Riling Dawnbreaker // Signaling Roar,TDM,2025-04-11,TDM,W,False,0,None,,0.0
7352cd91-8b3d-422c-8efb-b4d916513c95,Rimescale Dragon,CSP,2006-07-21,CSP,R,False,0,None,,0.0
89d576f2-26da-4a5f-af1d-a3bed44335bc,"Rith, Liberated Primeval",DMU,2022-09-09,"DMU, PDMU",GRW,False,0,None,,0.0
e592dc59-643a-4cbc-8234-77e98169dcfa,"Rith, Liberated Primeval",DMU,2022-09-09,DMU,GRW,False,0,None,,0.0
e9c93cb6-d694-4747-9ae4-2c9ef21b581c,"Rith, the Awakener",DMR,2023-01-13,DMR,GRW,False,0,None,,0.0
e9f2701e-1ab3-4d53-833e-475d3a1d49d6,"Rith, the Awakener",INV,2000-10-02,"DDE, INV, PLST",GRW,False,0,None,,0.0
7fd3d32d-77e1-4ba0-b159-cda7fe9b05ec,"Rith, the Awakener",DRB,2008-08-29,DRB,GRW,False,0,None,,0.0
9953acc3-cf3a-40f2-9aaa-a59e1e3b351d,Rorix Bladewing,EMA,2016-06-10,"CMM, EMA",R,False,0,None,,0.0
21d5ccf0-9bff-4118-8d48-b2b687bcc82b,Rorix Bladewing,ONS,2002-10-07,"HOP, ONS",R,False,0,None,,0.0
77911002-69a8-4ed6-b90a-ebf5b44c6d5a,Runehorn Hellkite,C16,2016-11-11,"C16, SCD",R,False,0,None,,0.0
76ce712f-bfe7-4fb5-9086-9b741cf2c4ec,Runescale Stormbrood // Chilling Screech,TDM,2025-04-11,TDM,R,False,0,None,,0.0
a4edbecb-f920-4463-a8ae-11d4189f49bd,Runescale Stormbrood // Chilling Screech,TDM,2025-04-11,TDM,R,False,0,None,,0.0
398a53eb-90f7-4861-adde-739a8087c5cd,Ruthless Deathfang,DTK,2015-03-27,"DTK, MIC",BU,False,0,None,,0.0
a8b6ba10-c027-4d50-8a8b-dc15527a3c24,"Ryusei, the Falling Star",IMA,2017-11-17,"CLB, IMA",R,False,0,None,,0.0
e18763b2-f791-4b75-a247-8de1f687dd9c,"Ryusei, the Falling Star",CHK,2004-10-01,"ARC, C17, CHK, MMA, PLST",R,False,0,None,,0.0
ca3f68ba-d27a-4197-ba41-7fa7ae896172,"Ryusei, the Falling Star",PCHK,2004-09-18,PCHK,R,False,0,None,,0.0
d75df6f1-8b37-4398-a158-16013663db58,Sagu Wildling // Roost Seek,TDM,2025-04-11,TDM,G,False,0,None,,0.0
343dcb91-d756-43c6-935b-4c27fe768f88,Sagu Wildling // Roost Seek,TDM,2025-04-11,TDM,G,False,0,None,,0.0
0143a0c6-108d-4cc2-9754-70a99c62565c,Sailors' Bane,CLB,2022-06-10,CLB,U,False,0,None,,0.0
6aa37d97-65db-4a07-9aeb-3ba537c5c7cf,Sapphire Dragon // Psionic Pulse,CLB,2022-06-10,CLB,U,False,0,None,,0.0
c69b899f-bb0b-4117-b567-729c1bc6ce2d,Sarkhan's Whelp,M19,2018-07-13,"J22, M19, PLST",R,False,0,None,,0.0
26e0f82f-5df5-402a-8198-8ed0fc0aaf45,Savage Ventmaw,DTK,2015-03-27,"AFC, BBD, C17, DTK, FDN, SCD",GR,False,0,None,,0.0
ac8c70ce-4176-4a67-8cb5-102b2b900f11,Scaled Nurturer,CLB,2022-06-10,CLB,G,False,0,None,,0.0
fff9654a-9ac3-4394-93c4-4a64ff0f5da6,Scaled Nurturer,SLD,2026-02-23,SLD,G,False,0,None,,0.0
947416b8-96e7-44e0-b93b-9db61606fb53,Scalelord Reckoner,C17,2017-08-25,"C17, MB2",W,False,0,None,,0.0
f012f839-f63f-4e9c-a5f2-9b2482a2b094,Scavenger Regent // Exude Toxin,TDM,2025-04-11,"PTDM, TDM",B,False,0,None,,0.0
f7ece888-5d75-44ac-9bc3-6a61c75eebf2,Scion of Draco,PMH2,2021-05-06,"MH2, PLST, PMH2",C,False,0,None,,0.0
aa174c2e-5348-4ce7-8f12-cf9d71fa881b,Scion of Draco,SLD,2025-06-09,SLD,C,False,0,None,,0.0
76469328-2393-40d7-adfe-512626ea206b,Scion of Draco,MH2,2021-06-18,MH2,C,False,0,None,,0.0
4a3cf44f-0a96-42fd-a1ed-796401ec88f7,Scion of the Ur-Dragon,TSP,2006-10-06,"C17, TSP",BGRUW,False,0,None,,0.0
b32e02d0-47a9-42bb-ac5f-e83ba8caf2ef,Scion of the Ur-Dragon,SLD,2025-02-21,SLD,BGRUW,False,0,None,,0.0
299934da-0f7e-4b23-9c53-81712bc9c789,Scion of Ugin,DTK,2015-03-27,"DTK, IMA, PLST",C,False,0,None,,0.0
aaf05f24-b5fb-4e8f-8482-ae29019fc382,Scorpion Dragon,TOTJ,2024-04-19,TOTJ,R,False,0,None,,0.0
425a7661-b641-4563-940f-00dbfcc9c931,Scourge of Kher Ridges,FUT,2007-05-04,FUT,R,False,0,None,,0.0
021508be-f4ad-4078-9787-baec19bbf5da,Scourge of Nel Toth,C15,2015-11-13,"C15, CMA, JMP, SCD",B,False,0,None,,0.0
bc953a16-dfa8-485f-b9b3-c5ff930faf83,Scourge of the Throne,CNS,2014-06-06,"CMM, CNS, MKC, PLST, TDC",R,False,0,None,,0.0
e30420cc-47d3-4332-af45-fdd5c92225e1,Scourge of the Throne,LTC,2023-06-23,LTC,R,False,0,None,,0.0
7429b145-dd4c-4966-b19a-6375c5906ed6,Scourge of the Throne,SLD,2022-11-28,SLD,R,False,0,None,,0.0
ac7f60f0-6cd4-4aed-a918-c8d3306dc812,Scourge of Valkas,M14,2013-07-19,"AFC, C17, IMA, M14, SCD",R,False,0,None,,0.0
8402fcf8-5a52-4f1e-8b96-8ef12b5c7973,Scourge of Valkas,PF25,2025-08-18,PF25,R,False,0,None,,0.0
bc3ef216-bbf0-442d-b298-60788d3427d7,Scourge of Valkas,SLD,2024-02-05,SLD,R,False,0,None,,0.0
f8aa1db8-333a-40c9-b756-00aa7091ad3c,Shadrix Silverquill,STX,2021-04-23,"PSTX, SOC, STX, TDC",BW,False,0,None,,0.0
7a8e2f36-0ea8-4c77-9a49-bd85392c8528,Shadrix Silverquill,STX,2021-04-23,STX,BW,False,0,None,,0.0
71d2e087-c1d6-47f4-9494-7a175e66fbe3,Shichifukujin Dragon,PCEL,1996-01-01,PCEL,R,False,0,None,,0.0
061e0000-53b5-4b18-bccd-a60ed1b6f932,Shieldhide Dragon,DTK,2015-03-27,"DTK, PLST",W,False,0,None,,0.0
ac066898-e167-4af5-a027-30885fb21b8c,"Shiko and Narset, Unified",TDC,2025-04-11,TDC,RUW,False,0,None,,0.0
b2748e1a-a52b-4e24-8be2-c45679889cf7,"Shiko, Paragon of the Way",TDM,2025-04-11,"PTDM, TDM",RUW,False,0,None,,0.0
510d0fc4-db79-463c-a61f-478ac950e6df,"Shiko, Paragon of the Way",TDM,2025-04-11,TDM,RUW,False,0,None,,0.0
0f854b4e-6287-451a-9f41-bea1a51fd9ec,"Shiko, Paragon of the Way",TDM,2025-04-11,TDM,RUW,False,0,None,,0.0
54be00aa-9e24-40ef-a12e-dae1e6f26604,Shimmer Dragon,ELD,2019-10-04,"BRC, ELD, J22, J25, MKC, MOC",U,False,0,None,,0.0
ab238278-0e74-4cfa-b528-3dd3920b3834,Shivan Branch-Burner,MOM,2023-04-21,MOM,R,False,0,None,,0.0
5485a9f5-e178-4390-8148-27fc0f736bbb,Shivan Devastator,DMU,2022-09-09,"DMU, PDMU",R,False,0,None,,0.0
2a7aeb9e-fb87-4aa4-b856-2c508a1419d7,Shivan Devastator,GDY,2022-04-08,GDY,R,False,0,None,,0.0
2f2cebbc-9458-47b8-b3d4-b2ddb06ad6a6,Shivan Dragon,7ED,2001-04-11,"10E, 7ED, 8ED, 9ED, DPA, FDN, GN3, M10, M14, M15, M19, M20, ORI, P9ED, PMEI, PS11, W16, W17",R,False,0,None,,0.0
8a054bfc-3c1f-4238-b944-81599a7603d6,Shivan Dragon,DMR,2023-01-13,DMR,R,False,0,None,,0.0
d326c884-fed0-4b92-bd88-fd4989597c20,Shivan Dragon,LEA,1993-08-05,"2ED, 30A, 3ED, 4BB, 4ED, 5ED, BTD, CED, CEI, FBB, LEA, LEB, O90P, SUM",R,False,0,None,,0.0
be19094b-0d91-44ba-bb03-8dbf120ad05e,Shivan Dragon,SLD,2024-06-24,SLD,R,False,0,None,,0.0
792e45d9-c864-4f5e-92d6-d6e621e84386,Shivan Dragon,P30T,2023-09-01,P30T,R,False,0,None,,0.0
3e36e37d-342c-4c48-abd9-ad30a310e0d3,Shivan Dragon,P30H,2023-03-21,P30H,R,False,0,None,,0.0
f1b62e7f-8f2a-4a7a-a3e8-5ab0265f8d3d,Shivan Dragon,SLD,2023-02-21,SLD,R,False,0,None,,0.0
926c5cf0-25f9-4a34-bf64-bf56ae3e7666,Shivan Dragon,SLC,2022-11-01,SLC,R,False,0,None,,0.0
6c344170-a6cb-4ffa-9ed1-fe10c90aa62c,Shivan Dragon,DRB,2008-08-29,DRB,R,False,0,None,,0.0
14cfbe95-3d7c-47b5-866e-ac27f0a0d800,Shivan Hellkite,10E,2007-07-13,"10E, AFC, DDG",R,False,0,None,,0.0
ce9532c3-650a-4fa3-bf52-cebb182146d4,Shivan Hellkite,USG,1998-10-12,USG,R,False,0,None,,0.0
80d0bfb2-5c0b-41fa-b9a7-9cf239a794a6,Shockmaw Dragon,FRF,2015-01-23,FRF,R,False,0,None,,0.0
7d451f6f-ad86-4da3-a547-c64c6380dd23,Siege Dragon,M15,2014-07-18,M15,R,False,0,None,,0.0
1b95b38a-c711-4636-b2d9-1e57fb693613,Siege Dragon,PM15,2014-07-17,PM15,R,False,0,None,,0.0
e86939a3-531f-40fa-b3c2-e87755fa4c6b,"Silumgar, the Drifting Death",FRF,2015-01-23,"C17, FRF, PFRF, PLST",BU,False,0,None,,0.0
5404b7d3-c6b7-4ea9-9e52-b093edc56cc3,Silvanus's Invoker,CLB,2022-06-10,CLB,G,False,0,None,,0.0
a958c291-9025-47db-a196-90e0558af6ea,"Silverquill, the Disputant",SOS,2026-04-24,SOS,BW,False,0,None,,0.0
4b7d09c3-d075-472e-a555-a5ff8efb986d,"Silverquill, the Disputant",SOS,2026-04-24,SOS,BW,False,0,None,,0.0
3214bb03-0fc6-4532-b13f-2c298a3b44ab,Skanos Dragonheart,CLB,2022-06-10,CLB,G,False,0,None,,0.0
6987d840-ea6e-4334-8051-2ac5bab44ff7,Skanos Dragonheart,CLB,2022-06-10,CLB,G,False,0,None,,0.0
da580719-c28b-4618-9d17-d0d588a68456,Skarrgan Hellkite,RNA,2019-01-25,"PRNA, RNA, TDC",R,False,0,None,,0.0
f259b97f-d9a6-44f8-bf83-3bdcab496a63,"Skithiryx, the Blight Dragon",SOM,2010-10-01,"2XM, MUL, PLST, SOM",B,False,0,None,,0.0
95e91a33-fd92-47e4-8406-c6508e2fecc2,"Skithiryx, the Blight Dragon",MAR,2025-09-26,MAR,B,False,0,None,,0.0
7d9cb85a-d51d-43f2-a8e1-b6fdf3117089,"Skithiryx, the Blight Dragon",SLD,2025-03-24,SLD,B,False,0,None,,0.0
71c6560f-0c3f-4272-80b1-66c8a6117290,"Skithiryx, the Blight Dragon",MUL,2023-04-21,MUL,B,False,0,None,,0.0
7a542a42-2b57-4d71-af0b-0b166e83e491,Skyline Despot,CN2,2016-08-26,"AFC, CMM, CN2",R,False,0,None,,0.0
9beb2a6c-2fe8-48f1-96b4-6a20ca3790f3,Skyline Despot,SLD,2025-02-21,SLD,R,False,0,None,,0.0
c3129986-7ca7-4acb-a230-161ea884a3aa,Skyship Stalker,KLD,2016-09-30,"AFC, KLD, PKLD",R,False,0,None,,0.0
f40ae9ed-bbe7-4def-8cfa-2240cabde2fe,Skyship Stalker,PKLD,2016-09-30,PKLD,R,False,0,None,,0.0
f3151b03-2742-472a-8c1c-1471e111b098,"Sliv-Mizzet, Hivemind",CMB1,2019-11-07,"CMB1, CMB2",RU,False,0,None,,0.0
d46c49ae-b050-46b1-9f94-490771741e38,Slumbering Dragon,M13,2012-07-13,M13,R,False,0,None,,0.0
162d2836-9da2-4eae-be02-d6ee539ca866,Smaug,TLTR,2023-06-23,TLTR,R,False,0,None,,0.0
e7bf0bf0-7363-4109-b06c-5b61876835e3,"Sol, Advocate Eternal",PH18,2019-08-01,PH18,BGUW,False,0,None,,0.0
589b8775-caac-4e22-832f-21aeab3d7625,Sonic Shrieker,TDM,2025-04-11,TDM,BRW,False,0,None,,0.0
b8a556bc-b647-4038-af10-c527d2155a89,Sonic Shrieker,TDM,2025-04-11,TDM,BRW,False,0,None,,0.0
e8c512d4-6036-4412-b0c5-1fb50949fe12,Sparktongue Dragon,M19,2018-07-13,"CMR, GN2, J22, J25, M19, PLST",R,False,0,None,,0.0
8a3378b5-a1c9-4fae-b8ab-af7d534ce4a3,Spawn of Thraxes,JOU,2014-05-02,JOU,R,False,0,None,,0.0
a248c45d-efb3-45a0-8208-6e18d3c4d5e1,Spawn of Thraxes,PJOU,2014-04-26,PJOU,R,False,0,None,,0.0
ebd2fb3f-6d1c-46bd-b057-f7dcf03a15e0,Spellbound Dragon,ARB,2009-04-30,"ARB, C17, PLST",RU,False,0,None,,0.0
e9a69e21-8b9b-4b83-a07a-00a840b6ed21,Spinerock Tyrant,ECL,2026-01-23,"ECL, PECL",R,False,0,None,,0.0
bc499f37-eacc-4b51-9bc4-275d3d6c1302,Spinerock Tyrant,ECL,2026-01-23,ECL,R,False,0,None,,0.0
a66f9c23-5ef7-49e1-9175-da5e0ac8ae2d,Spinerock Tyrant,ECL,2026-01-23,ECL,R,False,0,None,,0.0
a7c8a668-a49f-4564-889d-372802353174,Sprite Dragon,IKO,2020-04-24,"CLB, IKO, PMEI",RU,False,0,None,,0.0
1cd28d3e-1dcb-4348-99f1-c972392ebde8,Sprite Dragon,IKO,2020-04-24,IKO,RU,False,0,None,,0.0
330f76ab-803d-4ce0-a5fc-845903f334fe,Steel Hellkite,SOM,2010-10-01,"C14, C17, C18, CM2, CMM, MKC, SOM, TDC",C,False,0,None,,0.0
04c2f668-9988-4b5e-afde-247ffcc2a2a6,Steel Hellkite,PSOM,2010-09-30,"BRC, C21, CLB, FDN, PSOM, SCD",C,False,0,None,,0.0
fc3ec5a2-e33d-45f6-b6f7-0ddeaf8eed30,Steel Hellkite,PL24,2024-02-08,PL24,C,False,0,None,,0.0
97399b73-80c7-448e-b7fb-7eb3e137e158,"Stet, Draconic Proofreader",UND,2020-02-29,UND,R,False,0,None,,0.0
14905965-ce36-49f7-8cd7-fc8266c3e56f,Stingerback Terror,OTJ,2024-04-19,"OTJ, POTJ",R,False,0,None,,0.0
128898a0-ef8e-4bb4-ba57-79e7ea2284e4,Stirring Bard,CLB,2022-06-10,CLB,R,False,0,None,,0.0
68f74bc9-e2e2-4ceb-99fe-aca0b1a12c18,Stormbreath Dragon,THS,2013-09-27,"TDC, THS",R,False,0,None,,0.0
f9df94be-1ab0-4262-9893-bbaac1e820c6,Stormscale Scion,TDM,2025-04-11,"PTDM, TDM",R,False,0,None,,0.0
d88c4767-1a73-4a21-b976-8c9bc3b8aae3,Stormscale Scion,TDM,2025-04-11,TDM,R,False,0,None,,0.0
0079b464-5d14-4e52-970f-8e719d9b33c9,Stormshriek Feral // Flush Out,TDM,2025-04-11,TDM,R,False,0,None,,0.0
73bfdd5a-2438-478d-94ed-613771d0915c,Stormshriek Feral // Flush Out,TDM,2025-04-11,TDM,R,False,0,None,,0.0
8e207f48-733d-4198-9fb7-5792617f96b9,Stormwing Dragon,DTK,2015-03-27,DTK,R,False,0,None,,0.0
6ff7fd42-b5e5-484c-8e9b-9572d239f08d,Summon: Bahamut,FIN,2025-06-13,"FIN, PFIN",C,False,0,None,,0.0
094b902a-9c00-4388-99d1-2c77ab74c962,Summon: Bahamut,FIN,2025-06-13,FIN,C,False,0,None,,0.0
